room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2732781,13985079,Private room,Bromley,Penge and Cator,0,,1,1,57,1,51.416545,-0.050808,45:48.0
2733052,13986626,Entire home/apt,Westminster,Bryanston and Dorset Square,0,,3,1,393,1,51.515786,-0.16202,24:49.8
2733087,13986778,Private room,Newham,Boleyn,0,,1,1,47,1,51.531279,0.036334,07:53.0
2733093,3242040,Private room,Southwark,Peckham,0,,2,1,76,1,51.480416,-0.082315,25:05.3
2733482,13988448,Entire home/apt,Redbridge,Roding,0,,6,3,151,5,51.597453,0.033535,38:06.3
2733597,13988882,Private room,Lewisham,Forest Hill,0,,2,1,74,1,51.434381,-0.054046,01:50.1
2733615,13988732,Private room,Lambeth,Clapham Town,0,,2,1,132,1,51.466731,-0.143788,49:55.1
2733653,5529846,Entire home/apt,Tower Hamlets,Bethnal Green,0,,4,1,189,1,51.522043,-0.052733,34:31.0
2733664,8498583,Entire home/apt,Lambeth,Streatham Hill,0,,6,3,284,1,51.438466,-0.127848,06:10.8
2733743,11008938,Entire home/apt,Kensington and Chelsea,Campden,1,,4,2,303,1,51.504309,-0.198361,51:33.1
2733859,5105444,Private room,Brent,Mapesbury,0,,2,1,134,1,51.547531,-0.206292,19:31.8
2733994,708346,Entire home/apt,Kensington and Chelsea,Earl's Court,1,5,2,1,256,3,51.493883,-0.192001,38:07.9
2734318,9277019,Entire home/apt,Hackney,Hackney Wick,1,4.5,2,1,189,1,51.546938,-0.040492,48:34.4
2734338,13991597,Entire home/apt,Kensington and Chelsea,Dalgarno,0,,2,1,227,1,51.523786,-0.214627,45:50.8
2734696,8444205,Private room,Southwark,Surrey Docks,0,,2,1,142,1,51.493439,-0.034774,27:34.5
2734781,12636801,Shared room,Westminster,Churchill,5,4,2,1,70,1,51.488366,-0.148479,26:46.1
2735296,1947222,Private room,Lambeth,Streatham South,1,4.5,2,1,66,2,51.422834,-0.113782,36:44.7
2735409,514962,Private room,Hackney,Hackney Central,0,,2,1,106,1,51.544846,-0.057608,55:17.2
2735662,11904943,Entire home/apt,Kensington and Chelsea,Redcliffe,1,4.5,3,0,123,3,51.489647,-0.183004,46:45.8
2735815,13998357,Entire home/apt,Westminster,Abbey Road,1,5,4,1,193,1,51.53225,-0.176615,56:59.9
2735852,5428936,Private room,Hammersmith and Fulham,Town,0,,2,1,74,3,51.472858,-0.207128,43:03.6
2736007,13999196,Private room,Westminster,West End,0,,4,1,237,3,51.515806,-0.134835,56:36.3
2736618,14000882,Private room,Lambeth,Prince's,0,,2,1,104,1,51.491242,-0.106772,36:50.2
2736668,12481127,Private room,Lambeth,Coldharbour,0,,2,1,57,3,51.462868,-0.109218,58:41.3
2736772,14002898,Private room,Brent,Kensal Green,0,,2,1,112,1,51.533703,-0.229278,47:47.0
2737111,2205136,Entire home/apt,Tower Hamlets,Weavers,0,,3,1,263,4,51.524044,-0.071919,43:07.1
2737164,1796536,Entire home/apt,Westminster,Churchill,0,,4,2,568,1,51.488347,-0.1493,13:57.9
2737271,14005665,Private room,Tower Hamlets,Whitechapel,0,,2,1,76,2,51.511454,-0.067843,11:40.6
2737615,13124559,Entire home/apt,Barnet,Childs Hill,0,,4,3,227,2,51.562173,-0.198796,19:59.9
2737616,14007689,Entire home/apt,Newham,Forest Gate South,0,,2,1,185,3,51.544395,0.016954,23:24.8
2738049,9082827,Entire home/apt,Kensington and Chelsea,Colville,1,5,4,2,454,2,51.515593,-0.207873,40:42.0
2738060,7833180,Entire home/apt,Merton,Hillside,0,,3,1,303,2,51.421883,-0.210497,10:21.3
2738146,5970915,Entire home/apt,Westminster,Harrow Road,0,,7,3,566,7,51.526069,-0.195504,12:51.6
2738174,14010568,Entire home/apt,Lambeth,Stockwell,0,,4,2,473,1,51.477305,-0.122852,31:14.0
2738991,6261125,Entire home/apt,Westminster,Vincent Square,1,3.5,4,1,208,3,51.493877,-0.132939,50:17.4
2740971,12907787,Entire home/apt,Islington,Bunhill,0,,4,2,284,3,51.529209,-0.096347,40:03.1
2741091,14025809,Private room,Tower Hamlets,St. Peter's,2,4.5,2,1,66,1,51.524324,-0.055766,14:05.4
2741284,814032,Entire home/apt,Islington,Canonbury,1,5,2,1,142,1,51.539048,-0.089947,22:36.0
2741771,5647462,Entire home/apt,Richmond upon Thames,North Richmond,1,4,6,2,379,1,51.467093,-0.295353,11:09.9
2741891,5802372,Entire home/apt,Wandsworth,East Putney,0,,4,2,331,1,51.452658,-0.202381,45:58.5
2741905,11210692,Entire home/apt,Southwark,South Bermondsey,4,2.5,5,2,208,1,51.488623,-0.058198,25:12.2
2742260,14030814,Entire home/apt,Westminster,Hyde Park,0,,4,2,331,1,51.517798,-0.180773,03:44.2
2742421,14031461,Entire home/apt,Camden,King's Cross,1,4.5,2,1,227,1,51.527052,-0.117679,36:52.0
2742450,13516949,Private room,Hammersmith and Fulham,North End,0,,2,1,150,1,51.490038,-0.205663,58:29.5
2742476,12679373,Shared room,Westminster,Warwick,1,2,6,1,57,1,51.491439,-0.140403,10:30.1
2742952,2873715,Private room,Westminster,Westbourne,0,,2,1,142,3,51.520628,-0.182045,32:39.3
2743158,1886019,Private room,Camden,St. Pancras and Somers Town,0,,2,1,95,1,51.540374,-0.137065,09:16.2
2743785,11904943,Entire home/apt,Kensington and Chelsea,Courtfield,0,,2,0,123,3,51.493494,-0.176622,33:17.4
2743801,14037409,Entire home/apt,Southwark,Chaucer,0,,2,1,187,2,51.498739,-0.087872,17:42.1
2743932,9245904,Private room,Tower Hamlets,Mile End,1,3.5,3,1,57,1,51.522726,-0.036312,26:33.9
2744530,14040616,Private room,Lambeth,Clapham Common,0,,1,1,38,1,51.456216,-0.129679,29:13.7
2744594,2338892,Private room,Camden,Regent's Park,1,5,2,1,93,3,51.525732,-0.138593,32:33.2
2744609,14040364,Private room,Brent,Welsh Harp,0,,2,1,76,1,51.570159,-0.262212,14:08.9
2744696,10548134,Private room,Tower Hamlets,Shadwell,0,,2,1,132,2,51.510443,-0.045059,14:27.8
2744700,13314131,Entire home/apt,Hackney,London Fields,1,5,2,0,170,1,51.539992,-0.074515,26:37.9
2745413,14045145,Entire home/apt,Lambeth,Bishop's,1,5,4,1,170,1,51.501044,-0.109475,49:43.2
2745546,14045664,Entire home/apt,Islington,Barnsbury,0,,4,1,189,1,51.541354,-0.107799,05:50.9
2745696,14046675,Private room,Tower Hamlets,Bow East,1,,2,1,66,1,51.531151,-0.026896,06:42.8
2746075,9245904,Private room,Newham,Royal Docks,0,,3,1,57,1,51.501246,0.038821,54:05.9
2746209,2219804,Entire home/apt,Westminster,St. James's,0,,4,0,946,1,51.508156,-0.125702,09:11.5
2746246,14050208,Entire home/apt,City of London,City of London,1,4.5,4,2,303,5,51.512282,-0.093358,53:52.3
2746260,5613308,Entire home/apt,Westminster,Hyde Park,1,4,2,0,153,3,51.515748,-0.172018,33:35.5
2746727,13971956,Entire home/apt,Lambeth,Vassall,0,,2,1,134,5,51.470801,-0.110564,25:38.0
2746895,10075045,Entire home/apt,Wandsworth,Southfields,0,,3,2,189,1,51.447956,-0.203127,24:40.3
2746922,14053569,Private room,Camden,King's Cross,1,4.5,1,1,76,1,51.526499,-0.118242,37:48.0
2747311,14035203,Private room,Westminster,Westbourne,0,,2,1,114,1,51.520925,-0.184023,51:57.5
2748473,14062038,Private room,Westminster,St. James's,0,,2,1,102,1,51.510451,-0.127056,18:01.5
2749670,5081380,Private room,Brent,Queens Park,0,,1,1,95,1,51.537725,-0.217377,25:12.1
2749894,11593203,Private room,Hackney,Lea Bridge,1,5,2,1,76,2,51.558322,-0.051514,54:40.6
2750323,5963767,Entire home/apt,Islington,Clerkenwell,0,,2,1,208,3,51.531421,-0.112732,01:07.3
2750460,5676045,Entire home/apt,Camden,St. Pancras and Somers Town,0,,4,1,235,2,51.536787,-0.132168,25:29.6
2750514,14071524,Private room,Hackney,Hackney Wick,2,4.5,2,1,76,4,51.543407,-0.035096,59:12.2
2750972,14073498,Private room,Waltham Forest,Forest,0,,2,1,95,1,51.574862,0.012095,25:32.2
2751177,9308953,Entire home/apt,Hackney,Shacklewell,0,,4,1,151,1,51.553972,-0.079071,03:11.0
2751427,10155956,Private room,Tower Hamlets,Spitalfields & Banglatown,0,,2,1,132,1,51.517065,-0.070125,46:33.2
2751608,14075939,Private room,Wandsworth,Southfields,0,,2,1,104,1,51.447667,-0.200237,14:56.0
2751668,14076122,Private room,Hackney,Hackney Central,0,,1,1,47,5,51.549364,-0.059493,05:26.4
2751973,8171077,Private room,Westminster,Harrow Road,0,,1,1,85,1,51.524417,-0.204093,22:18.4
2752703,7016159,Entire home/apt,Westminster,West End,0,,5,2,454,3,51.517321,-0.138662,30:39.5
2752971,1516465,Private room,Westminster,Maida Vale,3,5,2,1,79,1,51.526864,-0.188845,06:03.1
2753069,14082233,Private room,Waltham Forest,William Morris,0,,2,1,85,1,51.588909,-0.03302,43:05.1
2753281,14082806,Entire home/apt,Merton,Colliers Wood,0,,4,2,189,1,51.419384,-0.162184,41:16.4
2753699,14084648,Entire home/apt,Camden,West Hampstead,1,5,2,1,155,2,51.549334,-0.194143,15:21.0
2753720,12894708,Private room,Newham,Stratford and New Town,0,,3,1,89,1,51.537046,-0.003075,13:03.8
2753730,3582151,Private room,Merton,Cannon Hill,0,,2,1,134,1,51.395158,-0.218921,40:20.7
2753938,14086168,Private room,Westminster,Westbourne,0,,2,1,142,1,51.520288,-0.184617,25:50.5
2754030,13242907,Entire home/apt,Hackney,Brownswood,0,,2,2,112,10,51.562481,-0.10031,46:54.3
2754047,14086610,Private room,Lewisham,Lewisham Central,0,,2,1,95,1,51.463074,-0.015675,32:15.9
2754405,14088659,Private room,Richmond upon Thames,Mortlake and Barnes Common,3,4.5,2,1,53,1,51.469154,-0.272987,17:10.6
2754514,10947177,Entire home/apt,Lewisham,Telegraph Hill,0,,6,3,282,3,51.464088,-0.043638,27:06.2
2754692,2567895,Private room,Hackney,Shacklewell,1,4.5,2,1,69,1,51.551854,-0.078748,46:27.5
2755176,14092743,Private room,Greenwich,Abbey Wood,0,,1,1,57,1,51.485403,0.118166,25:51.2
2755177,12807603,Entire home/apt,Haringey,Muswell Hill,0,,2,1,132,5,51.588028,-0.144486,28:35.1
2755312,2570218,Private room,Hackney,Lea Bridge,0,,2,1,85,1,51.560514,-0.04494,51:55.0
2755321,14093743,Entire home/apt,Westminster,Little Venice,0,,3,1,187,1,51.523847,-0.185102,15:35.4
2755339,14069733,Private room,Islington,Junction,1,5,3,1,110,2,51.560535,-0.132582,08:56.9
2755420,14094496,Private room,Lewisham,Evelyn,1,4,2,1,102,1,51.489684,-0.031843,54:15.3
2755612,14094946,Private room,Hackney,Dalston,2,5,2,1,85,1,51.545165,-0.074967,57:22.3
2755727,4634062,Entire home/apt,Hackney,Stoke Newington,0,,5,3,227,2,51.561252,-0.079347,16:51.1
2755913,14097323,Private room,Islington,Mildmay,2,3,2,1,62,1,51.549143,-0.078096,58:58.8
2755957,7857243,Private room,Camden,Cantelowes,0,,2,1,95,1,51.543217,-0.139203,03:46.7
2756041,45243,Entire home/apt,Southwark,Cathedrals,0,,5,2,282,1,51.504673,-0.101974,00:25.4
2756084,45243,Private room,Southwark,Cathedrals,0,,2,1,131,1,51.50448,-0.095537,01:46.3
2756148,14098566,Private room,Enfield,Palmers Green,0,,1,1,61,1,51.612631,-0.11226,02:20.5
2758337,2176730,Entire home/apt,Westminster,Abbey Road,0,,2,1,142,1,51.537325,-0.176593,37:47.3
2758409,4164415,Private room,Hackney,Hoxton East & Shoreditch,0,,2,1,123,1,51.525228,-0.082444,02:25.4
2758566,2348041,Entire home/apt,Westminster,Warwick,0,,6,1,301,1,51.491762,-0.1404,25:19.8
2758609,12834653,Entire home/apt,Hackney,De Beauvoir,1,4,2,1,104,2,51.54611,-0.078185,24:39.4
2758663,3509467,Entire home/apt,Lambeth,Stockwell,0,,2,1,246,1,51.473524,-0.121771,56:21.9
2758737,2790422,Private room,Southwark,Faraday,0,,2,1,117,1,51.483696,-0.091898,20:57.2
2758778,2319507,Entire home/apt,Kensington and Chelsea,Courtfield,1,,8,3,379,1,51.494514,-0.188691,18:05.5
2758857,5632289,Entire home/apt,Waltham Forest,Forest,0,,12,6,795,4,51.576926,0.011839,00:28.7
2758869,13516949,Private room,Hammersmith and Fulham,North End,0,,2,1,132,1,51.489637,-0.20692,35:39.5
2758997,14112925,Private room,Camden,West Hampstead,0,,2,1,140,1,51.549201,-0.190432,32:47.8
2759026,2276804,Private room,Lambeth,Clapham Common,0,,2,1,189,1,51.458218,-0.129875,55:58.5
2759195,5572312,Entire home/apt,Westminster,St. James's,1,,4,0,206,2,51.511098,-0.12417,54:11.9
2759368,6019314,Private room,Haringey,White Hart Lane,4,4,2,1,53,1,51.599514,-0.081474,57:32.7
2759543,8368940,Private room,Hackney,Hackney Central,0,,2,1,66,4,51.547275,-0.059277,10:00.4
2759670,1877686,Private room,Haringey,Bruce Grove,0,,1,1,70,2,51.592359,-0.072169,07:16.1
2759791,11194747,Entire home/apt,Kensington and Chelsea,Earl's Court,1,5,2,2,220,3,51.492171,-0.196788,47:21.2
2760121,13725949,Private room,Enfield,Lower Edmonton,0,,2,1,74,1,51.625408,-0.042845,15:48.5
2760270,5357979,Entire home/apt,Camden,Gospel Oak,0,,2,1,187,1,51.549845,-0.161795,13:33.9
2760364,14117805,Entire home/apt,Westminster,Tachbrook,0,,2,0,142,2,51.489706,-0.132648,42:20.9
2760389,14118763,Private room,Islington,Caledonian,0,,2,1,117,1,51.534935,-0.121993,49:14.6
2760422,530226,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,1,4.5,4,1,189,1,51.505894,-0.069355,22:42.2
2760693,13843295,Private room,Wandsworth,Fairfield,0,,2,1,123,1,51.45906,-0.186119,04:30.1
2760712,9245904,Private room,Newham,Forest Gate South,1,1.5,3,1,57,1,51.54323,0.015282,59:22.5
2761445,10455619,Private room,Wandsworth,Queenstown,1,5,2,1,142,1,51.482342,-0.128857,19:35.0
2761451,14123361,Private room,Camden,Holborn and Covent Garden,1,4,2,1,104,1,51.521002,-0.11641,37:44.8
2761540,8526975,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,0,,4,1,256,2,51.507747,-0.051393,44:46.5
2761637,10564492,Entire home/apt,Hackney,Hoxton West,0,,8,3,426,1,51.53082,-0.085068,21:46.5
2761866,14079269,Private room,Hammersmith and Fulham,Shepherd's Bush Green,0,,2,1,95,2,51.506289,-0.234059,03:12.8
2762156,14126924,Private room,Lewisham,Brockley,0,,1,1,34,1,51.462296,-0.036203,42:24.3
2762212,7257943,Entire home/apt,Hackney,De Beauvoir,0,,4,2,303,4,51.53899,-0.078815,16:56.6
2762244,182247,Entire home/apt,Tower Hamlets,Bromley North,1,5,2,1,265,3,51.525319,-0.026428,48:51.7
2762326,13692461,Private room,Wandsworth,West Hill,0,,2,1,170,1,51.441962,-0.20733,35:57.6
2762514,13739634,Entire home/apt,Camden,Regent's Park,0,,2,1,284,2,51.525355,-0.141076,30:22.5
2763093,8106148,Private room,Hackney,Victoria,0,,2,1,104,1,51.537001,-0.053648,33:00.5
2763414,13436875,Private room,Tower Hamlets,Weavers,1,4.5,2,1,142,1,51.528368,-0.074057,38:00.7
2763643,5802372,Entire home/apt,Wandsworth,East Putney,0,,4,2,331,1,51.453602,-0.203224,21:16.9
2764525,14045145,Entire home/apt,Camden,Bloomsbury,0,,6,2,237,2,51.523121,-0.125062,44:31.2
2765312,14091683,Entire home/apt,Lambeth,Brixton Hill,0,,6,4,379,1,51.446969,-0.119686,38:56.8
2765443,13482760,Entire home/apt,Islington,Tollington,0,,5,3,303,3,51.563779,-0.121561,44:01.6
2765477,9451709,Entire home/apt,Southwark,Newington,0,,6,1,227,4,51.48545,-0.094419,22:04.4
2765638,13900088,Private room,Islington,St. Peter's,0,,1,1,95,2,51.5379,-0.097378,50:39.3
2766341,6193889,Private room,Lambeth,Clapham Town,0,,1,1,104,3,51.466625,-0.137146,51:51.4
2766538,13887350,Entire home/apt,Westminster,Bayswater,0,,2,0,284,2,51.513864,-0.193379,04:07.3
2766547,6193889,Private room,Lambeth,Clapham Town,1,,2,1,117,3,51.465222,-0.138328,30:27.3
2767019,2379677,Entire home/apt,Waltham Forest,Leyton,0,,6,3,397,1,51.560241,-0.012928,39:24.9
2767074,11067261,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,0,,2,0,123,1,51.491568,-0.21031,11:08.4
2767098,6193889,Private room,Lambeth,Clapham Town,0,,1,1,85,3,51.465124,-0.137973,18:29.8
2767341,14153579,Private room,Lewisham,Ladywell,1,4.5,2,1,66,3,51.466802,-0.021893,44:34.6
2767373,14153694,Private room,Lambeth,Ferndale,0,,2,1,85,2,51.462699,-0.126035,16:43.8
2767641,14146397,Entire home/apt,Newham,Stratford and New Town,0,,4,1,187,3,51.530212,-0.01258,49:34.7
2767743,14155095,Private room,Westminster,Marylebone High Street,0,,2,1,132,14,51.52132,-0.151689,33:00.4
2767880,13216822,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,2,5,4,1,187,1,51.504361,-0.057161,59:56.4
2767881,9872258,Private room,Newham,West Ham,0,,2,1,74,1,51.530371,0.013431,02:53.0
2768101,9872258,Private room,Newham,Plaistow North,0,,2,1,74,1,51.530224,0.013442,19:51.0
2768515,2759134,Entire home/apt,Westminster,Bayswater,0,,4,2,388,2,51.514385,-0.193676,44:03.6
2768613,6141620,Private room,Lambeth,Clapham Town,0,,2,1,114,3,51.465919,-0.136462,19:52.7
2769174,8615348,Private room,Newham,Manor Park,0,,2,1,47,1,51.548947,0.037621,41:33.7
2769207,2711218,Private room,Tower Hamlets,Bromley North,1,5,2,1,85,4,51.526388,-0.027551,10:36.8
2769311,7588961,Entire home/apt,Tower Hamlets,Weavers,1,5,4,1,187,3,51.525563,-0.070256,04:44.7
2769781,14163305,Entire home/apt,Barnet,Coppetts,0,,6,3,379,1,51.610767,-0.157882,04:32.5
2769929,14165193,Private room,Westminster,Hyde Park,4,4.5,3,1,104,1,51.516652,-0.178716,03:00.4
2770109,10370716,Private room,Richmond upon Thames,Barnes,0,,2,1,85,5,51.484309,-0.232779,26:02.0
2770111,14160358,Private room,Tower Hamlets,Blackwall & Cubitt Town,0,,1,1,72,1,51.498286,-0.009292,31:35.6
2770291,12618284,Private room,Camden,King's Cross,3,5,2,1,170,1,51.527451,-0.12519,59:03.3
2770600,14145181,Private room,Haringey,Noel Park,0,,2,1,85,1,51.592164,-0.103778,30:55.5
2771058,14170863,Private room,Ealing,East Acton,0,,2,1,57,2,51.522779,-0.27454,56:35.7
2771242,14171604,Private room,Newham,Royal Docks,0,,1,1,28,1,51.502634,0.057742,36:16.9
2772356,14152450,Entire home/apt,Haringey,Bruce Grove,0,,4,1,185,1,51.593672,-0.078656,46:48.7
2772683,5984187,Private room,Southwark,Riverside,2,5,2,1,140,2,51.501114,-0.072908,07:02.1
2773147,6571876,Entire home/apt,Hammersmith and Fulham,Wormholt and White City,0,,5,4,322,1,51.508566,-0.237189,53:29.3
2773282,5407507,Entire home/apt,Merton,Abbey,0,,3,2,388,1,51.415192,-0.197897,15:35.0
2773369,11645620,Entire home/apt,Camden,Hampstead Town,0,,2,0,170,1,51.549981,-0.163761,15:49.7
2773391,14183484,Private room,Lewisham,Crofton Park,0,,3,1,85,1,51.452713,-0.034002,17:27.9
2773454,937204,Shared room,Tower Hamlets,Spitalfields & Banglatown,0,,2,1,78,1,51.518009,-0.072781,15:18.6
2773544,14184130,Private room,Camden,Regent's Park,0,,2,1,132,1,51.529735,-0.13943,31:27.9
2773671,13895327,Private room,Hackney,Hackney Central,1,5,3,1,142,3,51.547676,-0.06545,28:34.1
2773757,10568192,Private room,Lewisham,Crofton Park,4,5,2,1,76,1,51.455524,-0.033813,26:32.1
2773787,14185598,Private room,Hackney,Lea Bridge,0,,2,1,66,2,51.553863,-0.050194,55:01.6
2773851,12687366,Private room,Lambeth,Vassall,0,,1,1,85,1,51.474858,-0.118266,52:11.1
2773858,10568192,Private room,Lewisham,Crofton Park,1,,2,1,76,1,51.454374,-0.033855,10:06.5
2773866,5059254,Entire home/apt,Lewisham,Brockley,1,4.5,9,6,502,2,51.464801,-0.026388,33:00.3
2773950,1525880,Private room,Tower Hamlets,Blackwall & Cubitt Town,0,,4,1,85,1,51.500069,-0.011867,28:00.0
2773957,9008694,Private room,Wandsworth,Latchmere,0,,2,1,131,1,51.468021,-0.17752,49:56.0
2773980,14186732,Entire home/apt,Kensington and Chelsea,Holland,0,,2,1,284,1,51.496711,-0.206211,55:16.2
2774217,14182256,Entire home/apt,Hackney,Dalston,0,,2,1,227,1,51.546833,-0.066078,01:34.2
2774294,14188548,Private room,Southwark,Cathedrals,0,,1,1,95,1,51.502011,-0.104813,41:49.2
2774476,12492222,Private room,Tower Hamlets,St. Katharine's & Wapping,3,4,2,1,32,1,51.50921,-0.056086,09:13.9
2774624,2125620,Entire home/apt,Kensington and Chelsea,Stanley,0,,4,2,426,1,51.485634,-0.177249,05:12.7
2774648,3007320,Entire home/apt,Southwark,Grange,0,,5,1,307,1,51.49964,-0.083819,12:52.9
2774903,13457352,Private room,Tower Hamlets,Poplar,0,,2,1,151,1,51.507661,-0.009752,10:19.6
2775022,14161534,Private room,Kensington and Chelsea,Redcliffe,0,,2,1,161,1,51.48609,-0.189068,47:32.0
2775056,5165190,Private room,Hackney,De Beauvoir,0,,2,1,112,2,51.539526,-0.083713,25:58.3
2775252,11571980,Private room,Wandsworth,St. Mary's Park,0,,2,1,114,1,51.472652,-0.172673,33:34.2
2775279,2262636,Private room,Southwark,Camberwell Green,0,,2,1,123,1,51.481231,-0.096019,50:06.5
2775404,10950297,Private room,Southwark,Riverside,0,,1,1,95,1,51.504445,-0.083443,39:11.2
2775567,5502756,Private room,Newham,Forest Gate South,0,,3,1,57,1,51.544608,0.011713,23:14.0
2775650,5502756,Entire home/apt,Tower Hamlets,Whitechapel,0,,7,1,142,2,51.516716,-0.057315,10:13.4
2775878,892497,Entire home/apt,Haringey,Bounds Green,0,,2,0,95,1,51.607083,-0.129681,51:04.7
2775893,5502756,Private room,Tower Hamlets,Shadwell,0,,3,1,57,2,51.511677,-0.048103,33:26.5
2775921,14196689,Private room,Southwark,Surrey Docks,1,5,2,1,106,3,51.494878,-0.033304,54:09.1
2776062,14197396,Entire home/apt,Hackney,Victoria,2,5,2,1,123,4,51.537578,-0.056213,29:38.4
2776452,14199297,Private room,Brent,Alperton,0,,2,1,91,1,51.542785,-0.28416,46:55.7
2776645,7218419,Private room,Kensington and Chelsea,Holland,0,,3,1,66,1,51.499337,-0.210346,48:21.2
2776756,14201109,Entire home/apt,Redbridge,Monkhams,0,,6,2,246,1,51.615739,0.023975,03:27.7
2777591,4801286,Private room,Merton,Graveney,0,,1,1,76,1,51.417181,-0.158059,11:46.1
2777733,10906523,Entire home/apt,Bromley,Bromley Town,0,,4,2,284,7,51.405592,0.012725,49:22.0
2778673,6836010,Private room,Wandsworth,West Hill,0,,2,1,142,1,51.439296,-0.215415,53:53.3
2779392,14214989,Entire home/apt,Camden,Fortune Green,0,,5,3,189,1,51.552479,-0.209549,39:40.8
2779534,7588174,Entire home/apt,Hackney,Lea Bridge,0,,2,1,110,2,51.565879,-0.049558,15:21.3
2779919,2695539,Private room,Hackney,Shacklewell,0,,2,1,379,1,51.552924,-0.078237,23:30.2
2779927,3556063,Entire home/apt,Greenwich,Peninsula,0,,4,1,189,2,51.487583,0.001372,44:33.7
2779987,9747752,Entire home/apt,Islington,Barnsbury,1,,2,1,151,3,51.534585,-0.109418,27:52.8
2780024,14217270,Shared room,Islington,Bunhill,0,,1,1,114,1,51.521539,-0.087084,13:10.3
2780524,1807787,Private room,Hammersmith and Fulham,Ravenscourt Park,1,5,2,1,123,1,51.489973,-0.243868,39:20.0
2780725,2071259,Entire home/apt,Westminster,St. James's,2,4,5,1,237,1,51.509656,-0.133887,06:17.4
2781065,14223516,Private room,Haringey,St. Ann's,0,,2,1,85,1,51.578923,-0.094809,01:36.1
2781609,10656352,Private room,Lambeth,Vassall,5,4.5,2,1,76,1,51.473896,-0.113628,34:41.5
2782058,14229431,Entire home/apt,Islington,Canonbury,0,,2,0,150,2,51.545854,-0.088118,33:24.8
2782062,4068793,Entire home/apt,Wandsworth,Queenstown,0,,3,1,187,1,51.482609,-0.147711,45:27.4
2782127,10656352,Private room,Lambeth,Vassall,3,5,2,1,72,1,51.474442,-0.112888,50:36.4
2782293,3834955,Entire home/apt,Camden,Hampstead Town,0,,7,3,426,3,51.556366,-0.164791,33:34.8
2782332,3398056,Entire home/apt,Richmond upon Thames,Twickenham Riverside,2,5,2,0,189,1,51.450413,-0.313804,25:01.5
2782524,14231814,Entire home/apt,Islington,Clerkenwell,1,,2,1,227,1,51.526735,-0.110332,24:14.4
2782553,3549843,Entire home/apt,Westminster,West End,1,5,6,2,379,1,51.510821,-0.135697,46:21.6
2782646,14232314,Private room,Haringey,St. Ann's,0,,2,1,47,20,51.579186,-0.09837,09:00.8
2782753,3633077,Entire home/apt,Islington,Finsbury Park,0,,2,1,123,4,51.564138,-0.110074,12:53.6
2782911,11904943,Entire home/apt,Kensington and Chelsea,Redcliffe,1,3.5,3,0,123,3,51.491091,-0.186577,32:23.1
2782917,14234023,Entire home/apt,Barnet,Hendon,1,5,2,1,123,4,51.589189,-0.213989,50:17.0
2783039,11904943,Entire home/apt,Kensington and Chelsea,Courtfield,0,,3,0,123,3,51.491191,-0.18277,32:13.0
2783575,4535438,Entire home/apt,Merton,Dundonald,0,,4,2,174,1,51.414612,-0.203307,40:14.1
2783603,5758574,Private room,Wandsworth,Shaftesbury,0,,2,1,85,1,51.46433,-0.166084,59:31.4
2783790,14238157,Entire home/apt,Kensington and Chelsea,Queen's Gate,2,5,6,2,568,1,51.497771,-0.182183,46:15.9
2783970,3792039,Entire home/apt,Tower Hamlets,Island Gardens,1,5,4,2,227,1,51.488462,-0.021185,11:45.8
2784677,14244113,Entire home/apt,Southwark,Riverside,0,,6,2,379,1,51.502847,-0.075464,22:50.9
2784920,14245429,Entire home/apt,Camden,Holborn and Covent Garden,0,,4,2,1230,1,51.515616,-0.122274,44:37.9
2785226,13827039,Private room,Newham,Stratford and New Town,0,,2,1,257,1,51.528075,-0.00753,04:59.2
2785790,10915331,Private room,Barnet,Childs Hill,0,,2,1,95,1,51.560867,-0.195259,30:20.9
2786820,3245871,Entire home/apt,Tower Hamlets,Canary Wharf,0,,8,3,246,2,51.506896,-0.018105,50:01.8
2787193,7234165,Private room,Lambeth,Herne Hill,0,,3,1,76,1,51.459909,-0.098681,16:33.4
2787396,14258728,Entire home/apt,Tower Hamlets,St. Peter's,3,5,2,1,180,2,51.534102,-0.051397,45:43.2
2787655,14259761,Private room,Wandsworth,Nightingale,0,,2,1,95,1,51.442054,-0.157933,54:47.6
2788070,5529724,Entire home/apt,Westminster,St. James's,1,4.5,2,1,284,1,51.513183,-0.118888,23:52.7
2788105,14261720,Private room,Waltham Forest,Lea Bridge,0,,2,1,76,1,51.569322,-0.021065,03:51.4
2788180,7094446,Entire home/apt,Haringey,Hornsey,1,5,4,1,170,1,51.588922,-0.114566,31:13.7
2788760,14261463,Entire home/apt,Kensington and Chelsea,Queen's Gate,0,,8,5,852,7,51.498983,-0.185112,44:47.1
2789289,14267250,Entire home/apt,Westminster,Hyde Park,0,,2,1,227,2,51.513135,-0.177091,34:52.9
2789578,7899491,Private room,Islington,St. Peter's,0,,2,1,129,1,51.532077,-0.098727,05:09.2
2789837,14269770,Entire home/apt,Camden,Kilburn,0,,4,1,187,1,51.536226,-0.186533,12:44.7
